-25.0;-1173.0;1173.2663806655332;88.77904717477921;forza risultante;398.85999999999666;263.43333333333214
26.0;7.0;26.92582403567252;15.068488159492208;drawVector0;398.85999999999666;263.43333333333214
6.0;51.0;51.35172830587107;83.29016319224307;drawVector1;398.85999999999666;263.43333333333214
-107.0;-56.0;120.7683733433551;27.625962867342217;drawVector2;398.85999999999666;263.43333333333214
-49.0;40.0;63.25345840347388;-39.22567409733672;drawVector3;398.85999999999666;263.43333333333214
26.0;-155.0;157.16551784663199;-80.47774499007478;drawVector4;398.85999999999666;263.43333333333214
-32.0;86.0;91.76055797563569;-69.59011716619602;drawVector5;398.85999999999666;263.43333333333214
18.0;100.0;101.6070863670443;79.79602627826831;drawVector6;398.85999999999666;263.43333333333214
58.0;114.0;127.90621564255585;63.03428556712985;drawVector7;398.85999999999666;263.43333333333214
135.0;-162.0;210.87674124947966;-50.19442890773481;drawVector8;398.85999999999666;263.43333333333214
0.0;0.0;0.0;NaN;drawVector9;398.85999999999666;263.43333333333214
-37.0;176.0;179.84715733088473;-78.12774968601546;drawVector10;398.85999999999666;263.43333333333214
-2.0;68.0;68.0294054067798;-88.31531568210372;drawVector11;398.85999999999666;263.43333333333214
-25.0;158.0;159.9656213065795;-81.008752722934;drawVector12;398.85999999999666;263.43333333333214
-185.0;-44.0;190.16045856065872;13.378540195071512;drawVector13;398.85999999999666;263.43333333333214
41.0;174.0;178.76520914316635;76.74112781781932;drawVector14;398.85999999999666;263.43333333333214
181.0;-45.0;186.51005334833832;-13.961736644497197;drawVector15;398.85999999999666;263.43333333333214
17.0;151.0;151.95394038984313;83.57652956344344;drawVector16;398.85999999999666;263.43333333333214
-28.0;-93.0;97.12363255150623;73.24425107080101;drawVector17;398.85999999999666;263.43333333333214
-30.0;-342.0;343.3132680220792;84.9868862449642;drawVector18;398.85999999999666;263.43333333333214
28.0;-219.0;220.7826985975124;-82.71404087351979;drawVector19;398.85999999999666;263.43333333333214
253.0;-101.0;272.41512439657237;-21.762353064648583;drawVector20;398.85999999999666;263.43333333333214
-109.0;-291.0;310.7442678473732;69.46553511066276;drawVector21;398.85999999999666;263.43333333333214
-105.0;-395.0;408.71750635371615;75.11373315098244;drawVector22;398.85999999999666;263.43333333333214
